,country,region,year,count
326768,DE,LUBUSKIE,2005,77731.0
326769,DE,LUBUSKIE,2006,75432.0
326770,DE,LUBUSKIE,2007,81677.0
326771,DE,LUBUSKIE,2008,83158.0
326772,DE,LUBUSKIE,2009,72210.0
326773,DE,LUBUSKIE,2010,68955.0
326774,DE,LUBUSKIE,2011,67717.0
326775,DE,LUBUSKIE,2012,70452.0
326776,DE,LUBUSKIE,2013,69087.0
326777,DE,LUBUSKIE,2014,76397.0
326778,DE,LUBUSKIE,2015,81594.0
326779,DE,LUBUSKIE,2016,96978.0
326780,DE,LUBUSKIE,2017,94240.0
326781,DE,LUBUSKIE,2018,99995.0
326782,DE,LUBUSKIE,2019,105561.0
328496,DE,WIELKOPOLSKIE,2005,187922.0
328497,DE,WIELKOPOLSKIE,2006,169860.0
328498,DE,WIELKOPOLSKIE,2007,155055.0
328499,DE,WIELKOPOLSKIE,2008,165347.0
328500,DE,WIELKOPOLSKIE,2009,157294.0
328501,DE,WIELKOPOLSKIE,2010,154370.0
328502,DE,WIELKOPOLSKIE,2011,150022.0
328503,DE,WIELKOPOLSKIE,2012,140603.0
328504,DE,WIELKOPOLSKIE,2013,132880.0
328505,DE,WIELKOPOLSKIE,2014,147569.0
328506,DE,WIELKOPOLSKIE,2015,171612.0
328507,DE,WIELKOPOLSKIE,2016,182374.0
328508,DE,WIELKOPOLSKIE,2017,171419.0
328509,DE,WIELKOPOLSKIE,2018,171532.0
328510,DE,WIELKOPOLSKIE,2019,161894.0
331828,DE,ZACHODNIOPOMORSKIE,2005,1948471.0
331829,DE,ZACHODNIOPOMORSKIE,2006,1796137.0
331830,DE,ZACHODNIOPOMORSKIE,2007,1792817.0
331831,DE,ZACHODNIOPOMORSKIE,2008,1753761.0
331832,DE,ZACHODNIOPOMORSKIE,2009,1750828.0
331833,DE,ZACHODNIOPOMORSKIE,2010,1765154.0
331834,DE,ZACHODNIOPOMORSKIE,2011,1979060.0
331835,DE,ZACHODNIOPOMORSKIE,2012,2224451.0
331836,DE,ZACHODNIOPOMORSKIE,2013,2388409.0
331837,DE,ZACHODNIOPOMORSKIE,2014,2527658.0
331838,DE,ZACHODNIOPOMORSKIE,2015,2634958.0
331839,DE,ZACHODNIOPOMORSKIE,2016,2900665.0
331840,DE,ZACHODNIOPOMORSKIE,2017,3028858.0
331841,DE,ZACHODNIOPOMORSKIE,2018,3401391.0
331842,DE,ZACHODNIOPOMORSKIE,2019,3530824.0
333959,DE,DOLNOŚLĄSKIE,2005,801909.0
333960,DE,DOLNOŚLĄSKIE,2006,751045.0
333961,DE,DOLNOŚLĄSKIE,2007,766055.0
333962,DE,DOLNOŚLĄSKIE,2008,665528.0
333963,DE,DOLNOŚLĄSKIE,2009,548812.0
333964,DE,DOLNOŚLĄSKIE,2010,569095.0
333965,DE,DOLNOŚLĄSKIE,2011,555187.0
333966,DE,DOLNOŚLĄSKIE,2012,583271.0
333967,DE,DOLNOŚLĄSKIE,2013,572797.0
333968,DE,DOLNOŚLĄSKIE,2014,574917.0
333969,DE,DOLNOŚLĄSKIE,2015,608607.0
333970,DE,DOLNOŚLĄSKIE,2016,721648.0
333971,DE,DOLNOŚLĄSKIE,2017,687442.0
333972,DE,DOLNOŚLĄSKIE,2018,682595.0
333973,DE,DOLNOŚLĄSKIE,2019,701234.0
336587,DE,OPOLSKIE,2005,45343.0
336588,DE,OPOLSKIE,2006,43933.0
336589,DE,OPOLSKIE,2007,48324.0
336590,DE,OPOLSKIE,2008,49437.0
336591,DE,OPOLSKIE,2009,38800.0
336592,DE,OPOLSKIE,2010,38067.0
336593,DE,OPOLSKIE,2011,41844.0
336594,DE,OPOLSKIE,2012,39148.0
336595,DE,OPOLSKIE,2013,38562.0
336596,DE,OPOLSKIE,2014,36068.0
336597,DE,OPOLSKIE,2015,44628.0
336598,DE,OPOLSKIE,2016,54946.0
336599,DE,OPOLSKIE,2017,52948.0
336600,DE,OPOLSKIE,2018,47729.0
336601,DE,OPOLSKIE,2019,52025.0
337777,DE,KUJAWSKO-POMORSKIE,2005,63324.0
337778,DE,KUJAWSKO-POMORSKIE,2006,59739.0
337779,DE,KUJAWSKO-POMORSKIE,2007,63015.0
337780,DE,KUJAWSKO-POMORSKIE,2008,57965.0
337781,DE,KUJAWSKO-POMORSKIE,2009,50172.0
337782,DE,KUJAWSKO-POMORSKIE,2010,50411.0
337783,DE,KUJAWSKO-POMORSKIE,2011,50150.0
337784,DE,KUJAWSKO-POMORSKIE,2012,56281.0
337785,DE,KUJAWSKO-POMORSKIE,2013,53875.0
337786,DE,KUJAWSKO-POMORSKIE,2014,59641.0
337787,DE,KUJAWSKO-POMORSKIE,2015,59996.0
337788,DE,KUJAWSKO-POMORSKIE,2016,73412.0
337789,DE,KUJAWSKO-POMORSKIE,2017,70656.0
337790,DE,KUJAWSKO-POMORSKIE,2018,68209.0
337791,DE,KUJAWSKO-POMORSKIE,2019,68246.0
339320,DE,POMORSKIE,2005,361040.0
339321,DE,POMORSKIE,2006,333732.0
339322,DE,POMORSKIE,2007,293889.0
339323,DE,POMORSKIE,2008,249351.0
339324,DE,POMORSKIE,2009,246111.0
339325,DE,POMORSKIE,2010,244791.0
339326,DE,POMORSKIE,2011,243193.0
339327,DE,POMORSKIE,2012,274636.0
339328,DE,POMORSKIE,2013,280303.0
339329,DE,POMORSKIE,2014,292245.0
339330,DE,POMORSKIE,2015,303816.0
339331,DE,POMORSKIE,2016,320605.0
339332,DE,POMORSKIE,2017,334409.0
339333,DE,POMORSKIE,2018,327694.0
339334,DE,POMORSKIE,2019,363125.0
341021,DE,WARMIŃSKO-MAZURSKIE,2005,368001.0
341022,DE,WARMIŃSKO-MAZURSKIE,2006,308876.0
341023,DE,WARMIŃSKO-MAZURSKIE,2007,285341.0
341024,DE,WARMIŃSKO-MAZURSKIE,2008,242558.0
341025,DE,WARMIŃSKO-MAZURSKIE,2009,248528.0
341026,DE,WARMIŃSKO-MAZURSKIE,2010,233265.0
341027,DE,WARMIŃSKO-MAZURSKIE,2011,214694.0
341028,DE,WARMIŃSKO-MAZURSKIE,2012,213992.0
341029,DE,WARMIŃSKO-MAZURSKIE,2013,207670.0
341030,DE,WARMIŃSKO-MAZURSKIE,2014,209062.0
341031,DE,WARMIŃSKO-MAZURSKIE,2015,212912.0
341032,DE,WARMIŃSKO-MAZURSKIE,2016,212031.0
341033,DE,WARMIŃSKO-MAZURSKIE,2017,203481.0
341034,DE,WARMIŃSKO-MAZURSKIE,2018,196300.0
341035,DE,WARMIŃSKO-MAZURSKIE,2019,204725.0
342838,DE,ŁÓDZKIE,2005,41564.0
342839,DE,ŁÓDZKIE,2006,41784.0
342840,DE,ŁÓDZKIE,2007,53465.0
342841,DE,ŁÓDZKIE,2008,45358.0
342842,DE,ŁÓDZKIE,2009,56133.0
342843,DE,ŁÓDZKIE,2010,55323.0
342844,DE,ŁÓDZKIE,2011,48811.0
342845,DE,ŁÓDZKIE,2012,56313.0
342846,DE,ŁÓDZKIE,2013,44841.0
342847,DE,ŁÓDZKIE,2014,49796.0
342848,DE,ŁÓDZKIE,2015,58824.0
342849,DE,ŁÓDZKIE,2016,51475.0
342850,DE,ŁÓDZKIE,2017,52788.0
342851,DE,ŁÓDZKIE,2018,52265.0
342852,DE,ŁÓDZKIE,2019,52087.0
344411,DE,ŚWIĘTOKRZYSKIE,2005,9872.0
344412,DE,ŚWIĘTOKRZYSKIE,2006,10259.0
344413,DE,ŚWIĘTOKRZYSKIE,2007,13709.0
344414,DE,ŚWIĘTOKRZYSKIE,2008,14116.0
344415,DE,ŚWIĘTOKRZYSKIE,2009,13164.0
344416,DE,ŚWIĘTOKRZYSKIE,2010,12601.0
344417,DE,ŚWIĘTOKRZYSKIE,2011,10634.0
344418,DE,ŚWIĘTOKRZYSKIE,2012,10074.0
344419,DE,ŚWIĘTOKRZYSKIE,2013,10525.0
344420,DE,ŚWIĘTOKRZYSKIE,2014,9894.0
344421,DE,ŚWIĘTOKRZYSKIE,2015,10705.0
344422,DE,ŚWIĘTOKRZYSKIE,2016,11248.0
344423,DE,ŚWIĘTOKRZYSKIE,2017,10586.0
344424,DE,ŚWIĘTOKRZYSKIE,2018,12937.0
344425,DE,ŚWIĘTOKRZYSKIE,2019,13696.0
345365,DE,LUBELSKIE,2005,15970.0
345366,DE,LUBELSKIE,2006,14508.0
345367,DE,LUBELSKIE,2007,14297.0
345368,DE,LUBELSKIE,2008,14687.0
345369,DE,LUBELSKIE,2009,12933.0
345370,DE,LUBELSKIE,2010,11368.0
345371,DE,LUBELSKIE,2011,11650.0
345372,DE,LUBELSKIE,2012,11700.0
345373,DE,LUBELSKIE,2013,11476.0
345374,DE,LUBELSKIE,2014,12291.0
345375,DE,LUBELSKIE,2015,11862.0
345376,DE,LUBELSKIE,2016,13580.0
345377,DE,LUBELSKIE,2017,14090.0
345378,DE,LUBELSKIE,2018,15915.0
345379,DE,LUBELSKIE,2019,15285.0
346611,DE,PODKARPACKIE,2005,16831.0
346612,DE,PODKARPACKIE,2006,17530.0
346613,DE,PODKARPACKIE,2007,46282.0
346614,DE,PODKARPACKIE,2008,17693.0
346615,DE,PODKARPACKIE,2009,26292.0
346616,DE,PODKARPACKIE,2010,24865.0
346617,DE,PODKARPACKIE,2011,23706.0
346618,DE,PODKARPACKIE,2012,22280.0
346619,DE,PODKARPACKIE,2013,22492.0
346620,DE,PODKARPACKIE,2014,30718.0
346621,DE,PODKARPACKIE,2015,53107.0
346622,DE,PODKARPACKIE,2016,71527.0
346623,DE,PODKARPACKIE,2017,55925.0
346624,DE,PODKARPACKIE,2018,40551.0
346625,DE,PODKARPACKIE,2019,30873.0
348278,DE,PODLASKIE,2005,17213.0
348279,DE,PODLASKIE,2006,16555.0
348280,DE,PODLASKIE,2007,16380.0
348281,DE,PODLASKIE,2008,13769.0
348282,DE,PODLASKIE,2009,16005.0
348283,DE,PODLASKIE,2010,13568.0
348284,DE,PODLASKIE,2011,19537.0
348285,DE,PODLASKIE,2012,17709.0
348286,DE,PODLASKIE,2013,13757.0
348287,DE,PODLASKIE,2014,13586.0
348288,DE,PODLASKIE,2015,11855.0
348289,DE,PODLASKIE,2016,14876.0
348290,DE,PODLASKIE,2017,17500.0
348291,DE,PODLASKIE,2018,14471.0
348292,DE,PODLASKIE,2019,14740.0
349287,DE,MAZOWIECKIE,2005,177681.0
349288,DE,MAZOWIECKIE,2006,163196.0
349289,DE,MAZOWIECKIE,2007,153164.0
349290,DE,MAZOWIECKIE,2008,152602.0
349291,DE,MAZOWIECKIE,2009,146119.0
349292,DE,MAZOWIECKIE,2010,166831.0
349293,DE,MAZOWIECKIE,2011,170697.0
349294,DE,MAZOWIECKIE,2012,184949.0
349295,DE,MAZOWIECKIE,2013,197942.0
349296,DE,MAZOWIECKIE,2014,187983.0
349297,DE,MAZOWIECKIE,2015,205358.0
349298,DE,MAZOWIECKIE,2016,241458.0
349299,DE,MAZOWIECKIE,2017,240603.0
349300,DE,MAZOWIECKIE,2018,254018.0
349301,DE,MAZOWIECKIE,2019,255555.0
352004,NO,MAŁOPOLSKIE,2005,80690.0
352005,NO,MAŁOPOLSKIE,2006,99076.0
352006,NO,MAŁOPOLSKIE,2007,107737.0
352007,NO,MAŁOPOLSKIE,2008,107120.0
352008,NO,MAŁOPOLSKIE,2009,119056.0
352009,NO,MAŁOPOLSKIE,2010,137421.0
352010,NO,MAŁOPOLSKIE,2011,127420.0
352011,NO,MAŁOPOLSKIE,2012,135646.0
352012,NO,MAŁOPOLSKIE,2013,141317.0
352013,NO,MAŁOPOLSKIE,2014,154526.0
352014,NO,MAŁOPOLSKIE,2015,166905.0
352015,NO,MAŁOPOLSKIE,2016,162413.0
352016,NO,MAŁOPOLSKIE,2017,159448.0
352017,NO,MAŁOPOLSKIE,2018,129583.0
352018,NO,MAŁOPOLSKIE,2019,136031.0
353473,NO,ŚLĄSKIE,2005,5547.0
353474,NO,ŚLĄSKIE,2006,3688.0
353475,NO,ŚLĄSKIE,2007,5535.0
353476,NO,ŚLĄSKIE,2008,4591.0
353477,NO,ŚLĄSKIE,2009,2978.0
353478,NO,ŚLĄSKIE,2010,3297.0
353479,NO,ŚLĄSKIE,2011,4003.0
353480,NO,ŚLĄSKIE,2012,7073.0
353481,NO,ŚLĄSKIE,2013,5766.0
353482,NO,ŚLĄSKIE,2014,6093.0
353483,NO,ŚLĄSKIE,2015,6988.0
353484,NO,ŚLĄSKIE,2016,10016.0
353485,NO,ŚLĄSKIE,2017,6217.0
353486,NO,ŚLĄSKIE,2018,7627.0
353487,NO,ŚLĄSKIE,2019,7058.0
354758,NO,LUBUSKIE,2005,2125.0
354759,NO,LUBUSKIE,2006,1531.0
354760,NO,LUBUSKIE,2007,2147.0
354761,NO,LUBUSKIE,2008,2430.0
354762,NO,LUBUSKIE,2009,921.0
354763,NO,LUBUSKIE,2010,854.0
354764,NO,LUBUSKIE,2011,1150.0
354765,NO,LUBUSKIE,2012,1072.0
354766,NO,LUBUSKIE,2013,1238.0
354767,NO,LUBUSKIE,2014,1092.0
354768,NO,LUBUSKIE,2015,864.0
354769,NO,LUBUSKIE,2016,931.0
354770,NO,LUBUSKIE,2017,1060.0
354771,NO,LUBUSKIE,2018,751.0
354772,NO,LUBUSKIE,2019,520.0
355723,NO,WIELKOPOLSKIE,2005,3493.0
355724,NO,WIELKOPOLSKIE,2006,3932.0
355725,NO,WIELKOPOLSKIE,2007,4024.0
355726,NO,WIELKOPOLSKIE,2008,6157.0
355727,NO,WIELKOPOLSKIE,2009,6404.0
355728,NO,WIELKOPOLSKIE,2010,7748.0
355729,NO,WIELKOPOLSKIE,2011,8433.0
355730,NO,WIELKOPOLSKIE,2012,10104.0
355731,NO,WIELKOPOLSKIE,2013,12046.0
355732,NO,WIELKOPOLSKIE,2014,12327.0
355733,NO,WIELKOPOLSKIE,2015,11881.0
355734,NO,WIELKOPOLSKIE,2016,12680.0
355735,NO,WIELKOPOLSKIE,2017,8536.0
355736,NO,WIELKOPOLSKIE,2018,9021.0
355737,NO,WIELKOPOLSKIE,2019,8778.0
357282,NO,ZACHODNIOPOMORSKIE,2005,14252.0
357283,NO,ZACHODNIOPOMORSKIE,2006,17244.0
357284,NO,ZACHODNIOPOMORSKIE,2007,16982.0
357285,NO,ZACHODNIOPOMORSKIE,2008,15956.0
357286,NO,ZACHODNIOPOMORSKIE,2009,13202.0
357287,NO,ZACHODNIOPOMORSKIE,2010,13296.0
357288,NO,ZACHODNIOPOMORSKIE,2011,13692.0
357289,NO,ZACHODNIOPOMORSKIE,2012,16795.0
357290,NO,ZACHODNIOPOMORSKIE,2013,18513.0
357291,NO,ZACHODNIOPOMORSKIE,2014,18958.0
357292,NO,ZACHODNIOPOMORSKIE,2015,22359.0
357293,NO,ZACHODNIOPOMORSKIE,2016,21540.0
357294,NO,ZACHODNIOPOMORSKIE,2017,21724.0
357295,NO,ZACHODNIOPOMORSKIE,2018,17128.0
357296,NO,ZACHODNIOPOMORSKIE,2019,17200.0
358611,NO,DOLNOŚLĄSKIE,2005,9848.0
358612,NO,DOLNOŚLĄSKIE,2006,10135.0
358613,NO,DOLNOŚLĄSKIE,2007,9598.0
358614,NO,DOLNOŚLĄSKIE,2008,8212.0
358615,NO,DOLNOŚLĄSKIE,2009,7153.0
358616,NO,DOLNOŚLĄSKIE,2010,11836.0
358617,NO,DOLNOŚLĄSKIE,2011,11702.0
358618,NO,DOLNOŚLĄSKIE,2012,12940.0
358619,NO,DOLNOŚLĄSKIE,2013,14085.0
358620,NO,DOLNOŚLĄSKIE,2014,15746.0
358621,NO,DOLNOŚLĄSKIE,2015,14523.0
358622,NO,DOLNOŚLĄSKIE,2016,15639.0
358623,NO,DOLNOŚLĄSKIE,2017,11292.0
358624,NO,DOLNOŚLĄSKIE,2018,10947.0
358625,NO,DOLNOŚLĄSKIE,2019,10678.0
359921,NO,OPOLSKIE,2005,633.0
359922,NO,OPOLSKIE,2006,503.0
359923,NO,OPOLSKIE,2007,489.0
359924,NO,OPOLSKIE,2008,592.0
359925,NO,OPOLSKIE,2009,397.0
359926,NO,OPOLSKIE,2010,254.0
359927,NO,OPOLSKIE,2011,376.0
359928,NO,OPOLSKIE,2012,1254.0
359929,NO,OPOLSKIE,2013,474.0
359930,NO,OPOLSKIE,2014,1423.0
359931,NO,OPOLSKIE,2015,832.0
359932,NO,OPOLSKIE,2016,802.0
359933,NO,OPOLSKIE,2017,576.0
359934,NO,OPOLSKIE,2018,418.0
359935,NO,OPOLSKIE,2019,811.0
360480,NO,KUJAWSKO-POMORSKIE,2005,2153.0
360481,NO,KUJAWSKO-POMORSKIE,2006,2086.0
360482,NO,KUJAWSKO-POMORSKIE,2007,3510.0
360483,NO,KUJAWSKO-POMORSKIE,2008,3386.0
360484,NO,KUJAWSKO-POMORSKIE,2009,2800.0
360485,NO,KUJAWSKO-POMORSKIE,2010,3085.0
360486,NO,KUJAWSKO-POMORSKIE,2011,3729.0
360487,NO,KUJAWSKO-POMORSKIE,2012,5253.0
360488,NO,KUJAWSKO-POMORSKIE,2013,3916.0
360489,NO,KUJAWSKO-POMORSKIE,2014,4508.0
360490,NO,KUJAWSKO-POMORSKIE,2015,6153.0
360491,NO,KUJAWSKO-POMORSKIE,2016,6007.0
360492,NO,KUJAWSKO-POMORSKIE,2017,6872.0
360493,NO,KUJAWSKO-POMORSKIE,2018,5460.0
360494,NO,KUJAWSKO-POMORSKIE,2019,4810.0
361248,NO,POMORSKIE,2005,20048.0
361249,NO,POMORSKIE,2006,27534.0
361250,NO,POMORSKIE,2007,44892.0
361251,NO,POMORSKIE,2008,29744.0
361252,NO,POMORSKIE,2009,30828.0
361253,NO,POMORSKIE,2010,42157.0
361254,NO,POMORSKIE,2011,52486.0
361255,NO,POMORSKIE,2012,105813.0
361256,NO,POMORSKIE,2013,151602.0
361257,NO,POMORSKIE,2014,177405.0
361258,NO,POMORSKIE,2015,223786.0
361259,NO,POMORSKIE,2016,228381.0
361260,NO,POMORSKIE,2017,244319.0
361261,NO,POMORSKIE,2018,232196.0
361262,NO,POMORSKIE,2019,244178.0
362378,NO,WARMIŃSKO-MAZURSKIE,2005,2176.0
362379,NO,WARMIŃSKO-MAZURSKIE,2006,2008.0
362380,NO,WARMIŃSKO-MAZURSKIE,2007,1696.0
362381,NO,WARMIŃSKO-MAZURSKIE,2008,1377.0
362382,NO,WARMIŃSKO-MAZURSKIE,2009,2001.0
362383,NO,WARMIŃSKO-MAZURSKIE,2010,1500.0
362384,NO,WARMIŃSKO-MAZURSKIE,2011,1415.0
362385,NO,WARMIŃSKO-MAZURSKIE,2012,2224.0
362386,NO,WARMIŃSKO-MAZURSKIE,2013,2012.0
362387,NO,WARMIŃSKO-MAZURSKIE,2014,2815.0
362388,NO,WARMIŃSKO-MAZURSKIE,2015,2763.0
362389,NO,WARMIŃSKO-MAZURSKIE,2016,2235.0
362390,NO,WARMIŃSKO-MAZURSKIE,2017,2651.0
362391,NO,WARMIŃSKO-MAZURSKIE,2018,2057.0
362392,NO,WARMIŃSKO-MAZURSKIE,2019,2442.0
363316,NO,ŁÓDZKIE,2005,1123.0
363317,NO,ŁÓDZKIE,2006,1258.0
363318,NO,ŁÓDZKIE,2007,1617.0
363319,NO,ŁÓDZKIE,2008,1808.0
363320,NO,ŁÓDZKIE,2009,1955.0
363321,NO,ŁÓDZKIE,2010,2230.0
363322,NO,ŁÓDZKIE,2011,2451.0
363323,NO,ŁÓDZKIE,2012,3169.0
363324,NO,ŁÓDZKIE,2013,3801.0
363325,NO,ŁÓDZKIE,2014,4508.0
363326,NO,ŁÓDZKIE,2015,4152.0
363327,NO,ŁÓDZKIE,2016,3171.0
363328,NO,ŁÓDZKIE,2017,3076.0
363329,NO,ŁÓDZKIE,2018,3893.0
363330,NO,ŁÓDZKIE,2019,3059.0
364243,NO,ŚWIĘTOKRZYSKIE,2005,647.0
364244,NO,ŚWIĘTOKRZYSKIE,2006,637.0
364245,NO,ŚWIĘTOKRZYSKIE,2007,867.0
364246,NO,ŚWIĘTOKRZYSKIE,2008,718.0
364247,NO,ŚWIĘTOKRZYSKIE,2009,501.0
364248,NO,ŚWIĘTOKRZYSKIE,2010,745.0
364249,NO,ŚWIĘTOKRZYSKIE,2011,1388.0
364250,NO,ŚWIĘTOKRZYSKIE,2012,742.0
364251,NO,ŚWIĘTOKRZYSKIE,2013,948.0
364252,NO,ŚWIĘTOKRZYSKIE,2014,967.0
364253,NO,ŚWIĘTOKRZYSKIE,2015,814.0
364254,NO,ŚWIĘTOKRZYSKIE,2016,1028.0
364255,NO,ŚWIĘTOKRZYSKIE,2017,915.0
364256,NO,ŚWIĘTOKRZYSKIE,2018,1553.0
364257,NO,ŚWIĘTOKRZYSKIE,2019,996.0
364732,NO,LUBELSKIE,2005,868.0
364733,NO,LUBELSKIE,2006,904.0
364734,NO,LUBELSKIE,2007,1026.0
364735,NO,LUBELSKIE,2008,1151.0
364736,NO,LUBELSKIE,2009,844.0
364737,NO,LUBELSKIE,2010,871.0
364738,NO,LUBELSKIE,2011,1281.0
364739,NO,LUBELSKIE,2012,1306.0
364740,NO,LUBELSKIE,2013,2077.0
364741,NO,LUBELSKIE,2014,2593.0
364742,NO,LUBELSKIE,2015,2483.0
364743,NO,LUBELSKIE,2016,1656.0
364744,NO,LUBELSKIE,2017,1972.0
364745,NO,LUBELSKIE,2018,2671.0
364746,NO,LUBELSKIE,2019,1231.0
365373,NO,PODKARPACKIE,2005,546.0
365374,NO,PODKARPACKIE,2006,692.0
365375,NO,PODKARPACKIE,2007,967.0
365376,NO,PODKARPACKIE,2008,1266.0
365377,NO,PODKARPACKIE,2009,1105.0
365378,NO,PODKARPACKIE,2010,816.0
365379,NO,PODKARPACKIE,2011,741.0
365380,NO,PODKARPACKIE,2012,716.0
365381,NO,PODKARPACKIE,2013,1258.0
365382,NO,PODKARPACKIE,2014,1255.0
365383,NO,PODKARPACKIE,2015,1331.0
365384,NO,PODKARPACKIE,2016,1495.0
365385,NO,PODKARPACKIE,2017,1276.0
365386,NO,PODKARPACKIE,2018,1047.0
365387,NO,PODKARPACKIE,2019,1028.0
366243,NO,PODLASKIE,2005,814.0
366244,NO,PODLASKIE,2006,790.0
366245,NO,PODLASKIE,2007,758.0
366246,NO,PODLASKIE,2008,907.0
366247,NO,PODLASKIE,2009,1252.0
366248,NO,PODLASKIE,2010,1464.0
366249,NO,PODLASKIE,2011,1385.0
366250,NO,PODLASKIE,2012,1586.0
366251,NO,PODLASKIE,2013,1535.0
366252,NO,PODLASKIE,2014,1646.0
366253,NO,PODLASKIE,2015,1592.0
366254,NO,PODLASKIE,2016,1617.0
366255,NO,PODLASKIE,2017,1054.0
366256,NO,PODLASKIE,2018,1590.0
366257,NO,PODLASKIE,2019,1255.0
366757,NO,MAZOWIECKIE,2005,23071.0
366758,NO,MAZOWIECKIE,2006,25372.0
366759,NO,MAZOWIECKIE,2007,36379.0
366760,NO,MAZOWIECKIE,2008,45370.0
366761,NO,MAZOWIECKIE,2009,32608.0
366762,NO,MAZOWIECKIE,2010,28499.0
366763,NO,MAZOWIECKIE,2011,29475.0
366764,NO,MAZOWIECKIE,2012,38390.0
366765,NO,MAZOWIECKIE,2013,41997.0
366766,NO,MAZOWIECKIE,2014,41834.0
366767,NO,MAZOWIECKIE,2015,57021.0
366768,NO,MAZOWIECKIE,2016,53546.0
366769,NO,MAZOWIECKIE,2017,47059.0
366770,NO,MAZOWIECKIE,2018,44980.0
366771,NO,MAZOWIECKIE,2019,41351.0
368369,PT,MAŁOPOLSKIE,2005,10852.0
368370,PT,MAŁOPOLSKIE,2006,11054.0
368371,PT,MAŁOPOLSKIE,2007,11684.0
368372,PT,MAŁOPOLSKIE,2008,11110.0
368373,PT,MAŁOPOLSKIE,2009,9472.0
368374,PT,MAŁOPOLSKIE,2010,12518.0
368375,PT,MAŁOPOLSKIE,2011,11635.0
368376,PT,MAŁOPOLSKIE,2012,12616.0
368377,PT,MAŁOPOLSKIE,2013,10695.0
368378,PT,MAŁOPOLSKIE,2014,12848.0
368379,PT,MAŁOPOLSKIE,2015,13241.0
368380,PT,MAŁOPOLSKIE,2016,13460.0
368381,PT,MAŁOPOLSKIE,2017,18373.0
368382,PT,MAŁOPOLSKIE,2018,22160.0
368383,PT,MAŁOPOLSKIE,2019,22256.0
369354,PT,ŚLĄSKIE,2005,3263.0
369355,PT,ŚLĄSKIE,2006,3224.0
369356,PT,ŚLĄSKIE,2007,2148.0
369357,PT,ŚLĄSKIE,2008,2864.0
369358,PT,ŚLĄSKIE,2009,2989.0
369359,PT,ŚLĄSKIE,2010,2373.0
369360,PT,ŚLĄSKIE,2011,3508.0
369361,PT,ŚLĄSKIE,2012,4738.0
369362,PT,ŚLĄSKIE,2013,2861.0
369363,PT,ŚLĄSKIE,2014,2723.0
369364,PT,ŚLĄSKIE,2015,3256.0
369365,PT,ŚLĄSKIE,2016,7895.0
369366,PT,ŚLĄSKIE,2017,3278.0
369367,PT,ŚLĄSKIE,2018,5922.0
369368,PT,ŚLĄSKIE,2019,7952.0
370580,PT,LUBUSKIE,2005,321.0
370581,PT,LUBUSKIE,2006,214.0
370582,PT,LUBUSKIE,2007,1193.0
370583,PT,LUBUSKIE,2008,159.0
370584,PT,LUBUSKIE,2009,218.0
370585,PT,LUBUSKIE,2010,387.0
370586,PT,LUBUSKIE,2011,484.0
370587,PT,LUBUSKIE,2012,294.0
370588,PT,LUBUSKIE,2013,919.0
370589,PT,LUBUSKIE,2014,494.0
370590,PT,LUBUSKIE,2015,690.0
370591,PT,LUBUSKIE,2016,695.0
370592,PT,LUBUSKIE,2017,1102.0
370593,PT,LUBUSKIE,2018,427.0
370594,PT,LUBUSKIE,2019,414.0
371102,PT,WIELKOPOLSKIE,2005,1935.0
371103,PT,WIELKOPOLSKIE,2006,1620.0
371104,PT,WIELKOPOLSKIE,2007,1191.0
371105,PT,WIELKOPOLSKIE,2008,2224.0
371106,PT,WIELKOPOLSKIE,2009,2689.0
371107,PT,WIELKOPOLSKIE,2010,2189.0
371108,PT,WIELKOPOLSKIE,2011,2925.0
371109,PT,WIELKOPOLSKIE,2012,4419.0
371110,PT,WIELKOPOLSKIE,2013,2287.0
371111,PT,WIELKOPOLSKIE,2014,5778.0
371112,PT,WIELKOPOLSKIE,2015,7310.0
371113,PT,WIELKOPOLSKIE,2016,4328.0
371114,PT,WIELKOPOLSKIE,2017,3541.0
371115,PT,WIELKOPOLSKIE,2018,3475.0
371116,PT,WIELKOPOLSKIE,2019,2837.0
372257,PT,ZACHODNIOPOMORSKIE,2005,462.0
372258,PT,ZACHODNIOPOMORSKIE,2006,319.0
372259,PT,ZACHODNIOPOMORSKIE,2007,582.0
372260,PT,ZACHODNIOPOMORSKIE,2008,656.0
372261,PT,ZACHODNIOPOMORSKIE,2009,407.0
372262,PT,ZACHODNIOPOMORSKIE,2010,406.0
372263,PT,ZACHODNIOPOMORSKIE,2011,1795.0
372264,PT,ZACHODNIOPOMORSKIE,2012,483.0
372265,PT,ZACHODNIOPOMORSKIE,2013,505.0
372266,PT,ZACHODNIOPOMORSKIE,2014,1253.0
372267,PT,ZACHODNIOPOMORSKIE,2015,937.0
372268,PT,ZACHODNIOPOMORSKIE,2016,762.0
372269,PT,ZACHODNIOPOMORSKIE,2017,1275.0
372270,PT,ZACHODNIOPOMORSKIE,2018,1387.0
372271,PT,ZACHODNIOPOMORSKIE,2019,1266.0
372889,PT,DOLNOŚLĄSKIE,2005,2482.0
372890,PT,DOLNOŚLĄSKIE,2006,1914.0
372891,PT,DOLNOŚLĄSKIE,2007,2006.0
372892,PT,DOLNOŚLĄSKIE,2008,2163.0
372893,PT,DOLNOŚLĄSKIE,2009,2272.0
